,fg,3p,ft,reb,ast,stl,blk,tov,target_5yrs,total_point,efficiency
835,41.0,33.7,73.0,4.1,1.2,0.5,0.5,0.7,0,607.5,0.3554502369668246
836,46.9,36.5,55.0,1.8,0.5,0.1,0.2,0.5,1,179.4,0.32231404958677684
837,52.8,0.0,67.5,1.3,0.4,0.7,0.1,0.4,1,257.59999999999997,0.3801652892561983
838,36.7,32.1,86.0,1.8,1.0,0.4,0.1,0.6,0,183.60000000000002,0.2327586206896552
839,50.8,0.0,78.7,2.3,0.2,0.2,0.7,0.4,1,191.39999999999998,0.28695652173913044
840,44.6,0.0,73.6,3.4,0.2,0.2,0.3,0.8,1,264.6,0.3684210526315789
841,54.4,0.0,59.7,2.7,0.2,0.2,0.5,0.6,1,173.6,0.2743362831858407
842,57.9,0.0,54.4,2.9,0.2,0.2,0.3,0.5,0,256.2,0.38181818181818183
843,43.3,34.6,84.4,0.7,1.3,0.4,0.0,0.4,0,168.1,0.3904761904761904
844,36.6,35.1,67.6,0.7,1.5,0.4,0.0,0.5,1,142.79999999999998,0.3505154639175258
845,31.0,28.6,85.0,2.4,0.7,0.5,0.2,0.5,0,116.0,0.1932367149758454
846,38.1,24.0,73.3,0.9,0.4,0.4,0.1,0.4,0,117.6,0.32941176470588235
847,55.6,0.0,66.7,1.3,0.2,0.3,0.1,0.4,0,176.9,0.35802469135802467
848,46.2,11.1,56.1,1.3,0.4,0.3,0.0,0.4,1,110.0,0.32894736842105265
849,46.2,11.1,56.1,1.3,0.4,0.3,0.0,0.4,0,110.0,0.32894736842105265
850,56.8,0.0,60.0,1.9,0.1,0.2,0.1,0.8,0,91.2,0.3380281690140845
851,36.0,33.3,100.0,0.7,0.2,0.1,0.0,0.1,1,52.5,0.2727272727272727
852,43.0,28.2,84.7,5.1,7.8,2.2,0.1,2.4,1,1255.8000000000002,0.44722222222222224
853,39.1,35.8,72.5,3.3,5.6,1.3,0.1,2.3,1,952.0,0.3953488372093023
854,46.3,32.7,70.6,6.4,1.1,0.7,0.8,1.2,1,1053.0,0.4467353951890034
855,40.3,36.1,69.9,3.3,2.7,1.1,0.1,1.5,1,704.0,0.30449826989619383
856,42.1,41.6,70.4,2.4,4.5,0.8,0.2,1.8,1,864.0,0.375
857,52.7,10.0,68.1,5.0,0.7,0.9,0.4,0.7,0,346.5,0.2736318407960199
858,44.3,24.5,74.7,4.8,0.8,0.6,0.3,1.1,1,671.5,0.3441295546558705
859,47.7,33.3,82.5,5.8,0.8,0.5,0.7,1.5,1,799.5,0.5082644628099174
860,46.2,32.3,77.7,4.9,1.2,0.7,0.8,1.0,1,585.0,0.331858407079646
861,48.7,33.3,75.2,4.9,1.0,0.6,0.1,0.9,1,463.59999999999997,0.33628318584070793
862,40.7,39.7,75.2,2.3,2.0,0.8,0.0,1.6,1,669.6,0.4345794392523365
863,41.5,38.0,90.0,1.9,1.2,0.4,0.1,1.3,0,591.6999999999999,0.4778325123152709
864,44.2,26.3,80.0,2.0,2.8,0.5,0.0,1.3,1,529.3000000000001,0.3316831683168317
865,47.0,34.8,63.4,3.1,4.5,1.2,0.1,1.7,0,494.09999999999997,0.30808080808080807
866,47.8,33.3,81.2,3.1,0.8,0.5,0.2,1.1,1,536.0,0.3383838383838384
867,41.5,34.1,71.2,2.1,1.6,0.7,0.2,1.2,1,333.2,0.3756906077348066
868,39.9,35.7,85.9,2.1,0.6,0.3,0.2,0.7,1,402.59999999999997,0.3771428571428571
869,45.0,37.2,73.6,1.8,0.8,0.6,0.3,1.1,0,624.1,0.4593023255813954
870,59.6,0.0,57.7,4.5,0.6,0.5,0.3,0.8,1,341.7,0.30177514792899407
871,59.6,0.0,57.7,4.5,0.6,0.5,0.3,0.8,0,341.7,0.30177514792899407
872,41.4,41.4,80.5,1.9,0.9,0.3,0.1,0.9,1,208.79999999999998,0.3694267515923567
873,39.5,22.5,66.2,1.8,1.6,1.0,0.1,1.4,0,256.0,0.2077922077922078
874,52.4,0.0,81.0,3.3,0.4,0.2,0.4,1.1,1,483.0,0.4697986577181208
875,38.0,28.2,78.3,1.3,1.3,0.6,0.1,0.9,0,250.79999999999998,0.2585034013605442
876,33.7,26.9,73.9,1.7,1.8,0.4,0.3,0.8,0,84.60000000000001,0.3533834586466165
877,51.0,50.0,78.0,3.3,0.5,0.3,0.4,0.5,1,200.6,0.265625
878,45.7,0.0,80.0,2.2,0.2,0.2,0.1,0.6,1,111.0,0.25862068965517243
879,44.3,0.0,66.1,2.1,0.4,0.2,0.3,0.8,1,278.79999999999995,0.38679245283018865
880,48.3,0.0,88.2,2.0,0.2,0.3,0.0,0.6,0,146.2,0.3541666666666667
881,35.8,6.7,50.0,0.8,0.3,0.1,0.1,0.5,1,70.2,0.18947368421052632
882,39.0,23.5,69.8,1.0,0.9,0.6,0.1,0.7,0,137.70000000000002,0.29670329670329676
883,36.8,25.0,75.0,1.7,0.7,0.3,0.1,0.4,1,78.2,0.3863636363636363
884,46.2,44.1,85.7,2.5,3.6,1.0,0.1,1.5,0,265.6,0.36244541484716164
885,25.0,18.5,94.1,0.7,1.2,0.7,0.1,0.6,0,70.2,0.20689655172413796
886,45.4,0.0,60.6,2.3,0.3,0.3,0.2,0.4,1,131.1,0.27058823529411763
887,40.2,0.0,29.6,1.7,0.2,0.1,0.5,0.4,1,73.60000000000001,0.21917808219178084
888,45.5,0.0,47.8,1.5,0.2,0.2,0.1,0.1,0,49.5,0.2727272727272727
889,44.7,0.0,60.9,10.9,0.9,0.8,1.7,1.7,1,1102.3,0.4241573033707865
890,49.3,33.1,74.3,5.7,3.0,1.7,0.6,1.7,1,738.0,0.27439024390243905
891,52.0,0.0,67.1,10.0,0.9,0.9,1.7,2.0,1,984.0,0.36809815950920244
892,47.0,23.2,82.3,6.0,1.9,0.9,0.4,1.3,1,808.0,0.3400673400673401
893,45.5,17.4,68.8,6.2,1.7,0.8,1.9,1.8,1,717.8,0.35018050541516244
894,35.2,35.5,73.1,2.6,4.9,1.0,0.0,1.4,1,483.8,0.22264150943396227
895,39.4,28.8,68.9,2.0,1.9,0.7,0.1,1.4,1,782.8000000000001,0.42040816326530617
896,43.2,25.0,67.3,2.7,1.4,0.7,0.3,0.7,1,397.79999999999995,0.23943661971830985
897,45.5,31.2,68.2,2.4,3.0,1.0,0.0,1.5,1,687.3,0.4264705882352941
898,42.7,30.8,72.7,5.4,0.8,0.4,0.3,0.9,0,434.0,0.3932584269662921
899,39.3,24.6,78.9,1.5,3.3,0.5,0.1,1.8,1,462.4,0.346938775510204
900,29.1,25.9,62.5,2.7,0.9,0.6,0.1,0.7,0,92.0,0.20833333333333334
901,53.3,42.4,78.9,3.5,0.6,0.5,0.2,0.5,1,590.4,0.380952380952381
902,57.6,0.0,57.1,3.1,0.3,0.4,1.3,1.2,0,262.3,0.3446327683615819
903,44.2,23.1,69.5,3.0,1.1,0.9,0.2,0.9,1,472.0,0.34104046242774566
904,53.7,0.0,70.3,4.6,0.4,0.4,0.6,0.8,1,459.2,0.32941176470588235
905,47.5,38.7,73.7,2.9,0.8,1.0,0.3,1.0,1,492.8,0.39024390243902446
906,42.9,33.6,75.7,1.3,2.2,1.0,0.3,1.1,1,433.2,0.37012987012987014
907,41.2,0.0,64.0,3.8,0.9,0.5,0.4,1.4,0,211.6,0.3006535947712418
908,52.8,0.0,63.0,4.4,0.3,0.3,0.8,0.9,1,475.7,0.4527027027027027
909,36.2,30.4,77.8,1.4,0.7,0.6,0.0,0.4,0,92.5,0.2605633802816902
910,37.2,35.3,66.7,1.8,0.5,0.4,0.3,0.8,0,340.0,0.37593984962406013
911,42.9,33.3,70.1,1.4,1.7,0.6,0.1,0.9,1,217.0,0.2692307692307692
912,40.4,33.3,43.6,2.9,0.6,0.4,0.3,0.8,1,274.7,0.3153846153846154
913,42.6,35.8,70.4,1.7,1.4,0.5,0.2,0.6,1,175.5,0.34615384615384615
914,36.3,26.9,73.7,1.1,1.8,0.5,0.0,0.7,0,117.8,0.2440944881889764
915,33.6,24.5,62.5,0.9,1.4,0.4,0.0,0.7,0,111.60000000000001,0.25833333333333336
916,39.4,22.0,78.0,1.9,2.3,0.7,0.1,1.1,0,425.59999999999997,0.3373493975903614
917,38.9,27.3,68.8,1.4,1.0,0.6,0.1,0.7,0,125.39999999999999,0.28947368421052627
918,60.0,0.0,33.3,3.4,0.4,0.4,0.4,0.6,0,26.4,0.22641509433962265
919,38.5,20.0,65.5,1.3,0.5,0.4,0.1,0.5,1,130.5,0.2871287128712871
920,41.7,29.0,75.4,5.5,5.9,1.6,0.7,3.5,1,1651.1,0.5291139240506328
921,42.6,32.2,77.7,6.1,2.8,1.2,0.5,3.0,1,1722.0,0.5753424657534246
922,38.6,39.0,80.4,3.4,6.8,1.3,0.3,2.7,1,912.0,0.33707865168539325
923,46.5,30.2,74.7,4.0,4.5,1.4,0.6,3.2,1,988.1999999999999,0.46418338108882523
924,45.9,35.7,70.1,7.4,1.0,0.8,1.4,1.4,1,862.5,0.34328358208955223
925,40.0,30.5,78.6,3.8,1.5,1.0,0.2,1.6,1,672.0,0.3287671232876712
926,38.4,23.8,81.6,3.2,6.5,1.1,0.1,2.5,1,390.5,0.26492537313432835
927,40.3,35.8,63.1,4.3,1.3,0.6,0.1,1.0,1,496.4,0.27755102040816326
928,45.9,0.0,76.5,6.3,0.7,0.4,0.3,1.0,1,547.5,0.3054393305439331
929,43.0,30.3,70.3,5.5,1.4,1.0,0.8,1.0,1,576.1999999999999,0.3628691983122363
930,46.0,0.0,69.7,5.6,1.0,0.3,0.9,1.9,1,500.2,0.2711111111111111
931,35.9,30.2,71.8,1.3,2.9,0.8,0.1,0.9,0,155.4,0.2709677419354839
932,45.7,15.4,70.5,4.0,1.3,0.7,0.1,1.2,1,171.0,0.23560209424083767
933,39.4,44.4,62.9,3.6,1.2,0.7,0.4,1.1,1,291.40000000000003,0.3263157894736842
934,38.6,37.1,82.1,1.6,2.8,0.8,0.1,1.7,1,442.5,0.3172043010752688
935,49.4,30.6,76.9,2.6,2.1,0.9,0.2,0.8,1,476.0,0.45698924731182794
936,35.5,21.2,59.5,4.5,0.7,0.9,0.8,0.9,1,172.20000000000002,0.23463687150837992
937,40.0,31.4,75.6,1.6,2.2,1.1,0.2,1.5,1,477.90000000000003,0.34502923976608185
938,41.4,33.8,82.3,1.6,2.4,0.8,0.1,1.2,1,379.5,0.3416149068322981
939,40.1,31.1,72.8,1.2,1.0,0.5,0.1,1.1,1,365.70000000000005,0.47586206896551725
940,40.4,38.2,47.8,2.8,0.4,1.2,0.5,0.6,0,112.80000000000001,0.3112582781456954
941,38.0,25.6,78.6,1.3,1.3,0.5,0.0,0.9,1,285.0,0.37037037037037035
942,47.4,0.0,71.3,4.2,0.8,0.4,0.4,0.7,1,269.8,0.2900763358778626
943,47.5,0.0,75.0,2.9,0.6,0.5,0.5,0.5,1,154.0,0.34920634920634924
944,35.4,30.0,81.5,1.7,0.5,0.2,0.2,0.4,0,123.0,0.24193548387096772
945,35.2,39.1,79.2,1.5,0.5,0.3,0.1,0.6,1,333.0,0.37815126050420167
946,42.4,40.4,81.1,2.3,1.0,0.6,0.2,0.7,0,274.4,0.37837837837837834
947,45.7,0.0,44.2,3.3,0.5,0.4,0.0,0.6,0,126.0,0.30973451327433627
948,40.3,47.7,83.3,1.3,0.3,0.3,0.1,0.5,1,143.5,0.3365384615384615
949,42.5,33.3,70.5,1.8,1.6,0.4,0.1,0.6,1,172.79999999999998,0.2376237623762376
950,29.1,30.0,64.0,1.0,1.1,0.3,0.1,0.5,0,68.4,0.1875
951,45.3,37.0,88.5,1.0,0.4,0.3,0.1,0.1,0,183.6,0.39080459770114945
952,43.8,33.3,66.7,0.4,0.1,0.1,0.0,0.4,1,19.2,0.2727272727272727
953,41.6,31.8,82.4,5.1,2.7,1.8,0.4,2.5,1,1201.2,0.42076502732240434
954,50.4,38.3,75.0,1.7,1.1,0.4,0.1,1.0,0,330.0,0.4054054054054054
955,47.2,20.0,66.1,8.8,1.0,0.8,1.1,2.3,1,1107.0,0.43130990415335463
956,36.9,31.6,80.0,1.7,2.8,0.8,0.1,1.8,0,629.8000000000001,0.4542372881355932
957,45.7,29.2,71.2,6.5,1.2,0.8,0.5,2.1,1,875.0,0.4664179104477612
958,39.9,32.2,64.0,2.6,4.7,1.1,0.2,2.3,0,712.5,0.3639846743295019
959,53.6,0.0,77.1,7.5,1.3,0.7,0.6,1.3,1,810.0,0.3952569169960474
960,52.9,14.3,52.1,5.7,0.8,0.5,1.1,1.7,1,436.1,0.42788461538461536
961,36.2,25.0,65.2,3.0,3.4,1.0,0.2,1.9,0,418.2,0.20901639344262296
962,36.9,35.3,76.6,2.3,2.6,0.6,0.1,0.9,0,531.2,0.35319148936170214
963,40.5,32.3,76.0,2.8,1.0,0.6,0.3,0.7,0,171.6,0.22807017543859648
964,30.5,29.3,80.0,1.3,0.6,0.4,0.2,0.4,0,217.0,0.21678321678321677
965,39.3,26.9,79.0,2.7,2.2,1.0,0.6,1.4,0,407.1,0.2948717948717949
966,36.2,29.2,73.1,2.6,1.3,0.3,0.6,1.1,1,540.0,0.35714285714285715
967,47.1,0.0,51.9,6.6,0.5,0.6,0.2,0.8,1,214.4,0.15686274509803924
968,40.2,32.2,83.1,1.8,2.5,0.7,0.2,2.0,1,409.2,0.37125748502994016
969,42.2,22.2,78.4,3.4,0.7,0.6,0.2,0.9,0,480.0,0.38554216867469876
970,40.3,34.7,78.0,2.6,1.3,0.7,0.2,1.1,1,467.40000000000003,0.3584905660377358
971,40.3,34.7,78.0,2.6,1.3,0.7,0.2,1.1,1,467.40000000000003,0.3584905660377358
972,46.6,0.0,72.6,3.2,0.6,0.3,0.3,0.7,0,153.9,0.4042553191489362
973,37.3,31.5,68.6,1.2,1.0,0.5,0.1,0.8,0,367.2,0.32075471698113206
974,38.4,29.8,80.4,1.7,1.0,0.6,0.1,1.0,1,268.8,0.4155844155844156
975,49.5,0.0,70.3,3.3,0.3,0.2,0.6,1.0,1,234.0,0.2922077922077922
976,33.8,28.6,78.7,1.5,2.0,0.6,0.1,0.6,1,147.20000000000002,0.21333333333333335
977,43.4,0.0,69.5,2.4,0.9,0.2,0.1,0.7,0,168.0,0.3453237410071942
978,38.7,33.3,67.4,1.2,0.4,0.4,0.3,0.9,0,198.9,0.29770992366412213
979,46.6,0.0,68.0,3.0,0.3,0.2,0.4,0.8,0,264.0,0.3870967741935484
980,38.5,41.7,50.0,1.3,0.8,0.5,0.1,0.5,0,133.39999999999998,0.19491525423728812
981,51.4,18.2,68.9,2.6,0.6,0.4,0.8,0.6,0,285.59999999999997,0.40579710144927533
982,39.3,27.9,69.6,1.2,0.9,0.1,0.1,0.8,1,228.0,0.2608695652173913
983,43.1,25.0,68.4,1.4,0.2,0.2,0.5,0.5,0,159.89999999999998,0.3628318584070796
984,52.1,0.0,50.0,2.3,0.5,0.1,0.3,0.6,1,170.20000000000002,0.3557692307692308
985,41.2,36.1,80.8,0.9,1.7,0.3,0.0,1.1,1,185.0,0.3592233009708738
986,44.9,42.6,64.7,1.1,0.6,0.2,0.3,0.5,1,138.6,0.3173076923076923
987,29.2,0.0,59.0,2.1,0.2,0.2,0.4,0.5,0,91.19999999999999,0.2043010752688172
988,41.4,32.3,74.3,0.9,0.7,0.3,0.1,0.5,1,134.4,0.26582278481012656
989,37.9,28.0,70.0,0.9,0.4,0.4,0.1,0.6,0,93.60000000000001,0.34210526315789475
990,50.0,33.3,35.0,1.0,0.2,0.3,0.0,0.4,0,127.19999999999999,0.38095238095238093
991,41.0,32.4,79.2,1.5,1.9,0.6,0.1,0.8,0,285.0,0.4098360655737705
992,29.7,35.7,75.0,0.4,0.6,0.1,0.1,0.1,0,30.400000000000002,0.27586206896551724
993,42.9,37.3,70.0,5.4,2.8,1.6,1.0,2.0,1,1123.2,0.36272040302267
994,42.6,33.3,67.1,4.3,3.0,1.3,0.4,2.0,1,1152.0,0.4376899696048632
995,38.0,24.0,70.4,3.7,8.1,1.7,0.5,3.4,1,752.0,0.3081967213114754
996,41.9,32.3,67.5,2.6,4.3,1.2,0.1,2.0,1,708.4,0.3129251700680272
997,42.5,36.4,76.3,3.3,2.2,0.7,0.6,1.3,1,678.5999999999999,0.30313588850174217
998,40.6,26.5,80.0,2.4,0.5,0.3,0.5,0.4,0,209.0,0.3220338983050847
999,36.6,33.0,74.4,5.7,0.7,0.2,1.8,0.6,1,642.4000000000001,0.3384615384615385
1000,43.0,29.2,77.4,3.3,2.3,0.8,0.3,0.9,1,577.5,0.30120481927710846
1001,45.3,34.5,77.5,2.8,3.7,1.5,0.2,2.1,1,512.3000000000001,0.4430894308943089
1002,45.7,23.2,71.3,3.7,1.8,0.8,0.6,1.4,1,742.6,0.3868312757201646
1003,40.0,12.1,83.8,2.4,3.0,1.4,0.1,1.4,1,482.40000000000003,0.3157894736842105
1004,46.1,0.0,74.0,4.2,0.8,0.4,0.3,0.8,1,448.0,0.3106796116504854
1005,49.3,0.0,60.6,5.2,0.5,0.3,1.5,0.8,1,316.2,0.25
1006,49.7,0.0,60.4,4.8,0.8,0.4,1.3,1.4,1,433.09999999999997,0.3112244897959183
1007,42.1,50.0,70.1,3.9,1.1,0.4,0.6,0.9,1,346.5,0.2459016393442623
1008,42.1,33.3,77.6,3.9,0.9,0.4,0.3,1.0,1,483.8,0.33333333333333337
1009,38.4,19.2,64.3,3.1,0.9,0.3,0.4,0.7,0,258.4,0.2331288343558282
1010,50.1,0.0,65.6,3.8,0.3,0.2,0.7,1.0,1,482.40000000000003,0.41875
1011,36.7,25.9,78.3,1.4,3.0,0.9,0.0,1.5,0,190.79999999999998,0.33974358974358976
1012,45.3,36.4,63.9,1.3,2.0,0.9,0.1,0.8,1,230.4,0.2384105960264901
1013,38.7,0.0,70.7,3.5,0.8,0.3,0.5,0.8,1,256.5,0.3146853146853147
1014,34.1,28.4,67.1,1.1,1.5,0.6,0.1,1.0,0,322.40000000000003,0.3687943262411348
1015,35.0,24.5,72.7,1.4,1.1,0.3,0.1,0.7,0,84.0,0.21238938053097342
1016,53.6,0.0,55.4,3.9,0.1,0.4,0.7,0.6,1,202.1,0.3282442748091603
1017,42.6,33.3,75.0,1.1,1.8,0.5,0.1,1.0,0,124.0,0.3069306930693069
1018,45.6,0.0,58.5,1.8,0.1,0.1,0.8,0.3,1,190.8,0.3711340206185567
1019,34.4,0.0,73.3,2.0,0.4,0.3,0.6,0.6,1,108.0,0.20930232558139536
1020,51.7,0.0,73.7,2.0,0.1,0.1,0.1,0.6,0,164.3,0.3647058823529412
1021,42.9,0.0,50.0,1.6,0.5,0.3,0.1,0.4,1,172.8,0.4
1022,38.2,38.5,92.3,0.5,1.2,0.2,0.0,0.5,0,79.8,0.5135135135135135
1023,44.9,0.0,66.7,1.7,0.3,0.2,0.1,0.4,1,114.8,0.48275862068965514
1024,31.8,29.4,50.0,0.5,0.2,0.2,0.0,0.2,0,63.0,0.32142857142857145
1025,57.1,0.0,54.5,3.1,0.3,0.1,0.8,0.4,0,183.3,0.43119266055045874
1026,44.5,9.1,63.0,7.4,1.9,1.1,1.7,2.0,1,816.0,0.3592814371257485
1027,46.7,21.7,80.2,7.5,1.2,0.7,0.6,1.9,1,633.5999999999999,0.4489795918367347
1028,43.6,40.7,71.1,4.0,1.7,0.6,0.2,1.2,1,975.8000000000001,0.40893470790378006
1029,50.5,5.3,52.1,5.9,1.2,0.6,1.5,1.8,1,761.4,0.3574144486692015
1030,43.1,38.2,71.7,3.2,1.3,0.8,0.3,1.0,1,744.0,0.4115044247787611
1031,38.9,0.0,66.7,3.7,1.2,0.9,0.1,1.2,0,438.59999999999997,0.3822222222222222
1032,43.0,25.6,72.7,4.3,1.1,0.4,0.3,1.7,1,684.0,0.4337899543378996
1033,42.5,33.5,71.9,2.7,1.8,1.1,0.2,1.7,1,631.4,0.3796296296296296
1034,41.7,37.0,82.0,2.2,1.0,0.7,0.1,1.1,0,617.5,0.4460093896713615
1035,44.2,0.0,79.4,4.7,0.3,0.3,0.9,1.4,1,448.4,0.3838383838383838
1036,42.7,31.6,63.3,2.1,0.2,0.3,0.1,0.5,0,233.10000000000002,0.3457943925233645
1037,43.1,26.9,73.6,3.2,0.8,0.5,0.3,0.7,1,460.20000000000005,0.3025641025641026
1038,37.0,33.3,77.8,1.6,2.9,1.0,0.0,1.1,0,315.0,0.33689839572192515
1039,44.2,33.1,62.7,3.4,0.8,0.6,0.1,0.8,1,615.6,0.45251396648044695
1040,50.5,0.0,69.7,3.6,0.5,0.6,1.2,1.0,1,249.6,0.22674418604651164
1041,35.2,35.0,79.4,1.5,2.3,0.7,0.2,1.4,1,280.59999999999997,0.26744186046511625
1042,37.4,32.3,73.6,2.3,0.8,0.6,0.4,1.2,1,397.79999999999995,0.30357142857142855
1043,45.1,0.0,60.3,3.6,0.4,0.8,1.0,0.8,1,392.0,0.2987804878048781
1044,40.9,35.0,69.8,1.2,2.3,0.5,0.1,1.2,1,448.40000000000003,0.3619631901840491
1045,40.0,29.4,70.8,1.7,2.7,0.6,0.0,1.8,1,421.20000000000005,0.33128834355828224
1046,41.4,39.6,90.3,1.2,1.3,0.4,0.0,0.6,0,265.0,0.3105590062111801
1047,48.5,0.0,74.4,2.2,0.6,0.2,0.1,0.6,1,163.79999999999998,0.34821428571428575
1048,42.1,34.5,68.6,0.8,1.0,0.3,0.0,0.7,1,250.0,0.45454545454545453
1049,50.5,16.7,72.4,1.4,0.7,0.5,0.1,0.8,0,264.0,0.4444444444444444
1050,47.8,0.0,68.9,1.9,0.2,0.3,0.4,0.9,0,167.4,0.28703703703703703
1051,41.3,28.3,76.7,2.2,3.0,0.7,0.5,2.2,0,167.5,0.29646017699115046
1052,39.7,38.0,72.5,1.2,0.7,0.2,0.0,0.5,0,152.0,0.39603960396039606
1053,48.7,100.0,70.3,2.2,0.3,0.1,0.1,0.4,1,140.0,0.2173913043478261
1054,34.1,8.3,68.4,0.7,0.5,0.3,0.1,0.7,1,88.0,0.30136986301369867
1055,48.2,0.0,68.5,10.0,1.9,0.8,1.6,2.8,1,1628.1000000000001,0.5432432432432432
1056,43.8,36.0,71.9,7.8,4.2,1.2,1.3,3.4,1,1261.6000000000001,0.4560439560439561
1057,44.5,34.5,78.6,5.3,6.6,1.5,0.4,4.0,1,1386.0,0.4986149584487534
1058,40.7,31.4,67.4,4.3,2.8,1.6,0.5,2.3,1,864.0,0.3858520900321543
1059,51.1,35.9,82.6,3.7,2.8,0.8,0.3,1.1,0,846.8,0.39057239057239057
1060,42.4,28.1,75.3,5.2,2.5,1.6,0.2,1.3,1,482.40000000000003,0.25
1061,44.9,20.4,77.4,3.4,5.8,1.0,0.2,2.0,1,910.1999999999999,0.43529411764705883
1062,42.9,37.3,80.0,3.9,1.8,1.2,0.4,1.2,1,664.1999999999999,0.32411067193675885
1063,39.9,26.2,66.0,6.1,1.6,0.8,0.3,1.6,1,597.6,0.332
1064,47.1,18.2,84.7,6.5,1.4,0.8,1.0,1.0,1,520.1999999999999,0.4129554655870445
1065,40.5,32.5,75.1,2.5,3.3,1.2,0.2,1.8,0,705.0,0.39330543933054396
1066,39.5,13.0,75.0,2.5,4.8,1.2,0.1,2.2,1,497.7,0.2680851063829787
1067,41.5,29.3,80.7,2.0,4.3,1.1,0.1,1.9,1,656.1,0.34763948497854075
1068,42.4,35.0,72.9,1.5,3.7,0.6,0.0,1.7,1,779.0,0.4797979797979798
1069,42.0,36.4,77.4,1.8,1.5,0.4,0.1,1.2,1,639.0,0.46632124352331605
1070,47.6,38.5,68.3,3.6,1.1,0.8,0.4,0.8,1,273.6,0.296875
1071,39.9,35.2,80.8,4.2,3.3,1.2,0.3,1.4,0,531.0,0.3641975308641976
1072,42.0,22.5,63.4,2.0,3.8,1.2,0.2,1.7,1,483.8,0.3172043010752688
1073,47.8,18.2,75.1,3.9,0.8,0.3,0.3,1.8,1,646.8000000000001,0.47191011235955055
1074,54.9,0.0,73.4,2.7,0.5,0.7,0.4,0.6,1,469.0,0.4216867469879518
1075,42.0,0.0,48.9,3.5,0.6,0.4,0.4,0.8,1,156.20000000000002,0.16058394160583944
1076,36.3,35.8,67.5,1.2,2.5,0.3,0.0,0.9,0,139.5,0.23308270676691728
1077,37.2,36.5,73.1,1.5,0.5,0.3,0.2,0.6,0,281.2,0.3140495867768595
1078,39.3,11.1,71.7,2.2,0.4,0.8,0.3,0.3,1,130.0,0.22123893805309733
1079,42.6,0.0,63.2,1.8,0.3,0.3,0.2,0.5,0,124.2,0.29347826086956524
1080,31.4,29.5,70.4,1.9,0.5,0.3,0.2,0.5,1,122.2,0.28260869565217395
1081,46.2,0.0,60.9,8.1,1.7,1.8,1.9,1.9,0,742.5,0.32142857142857145
1082,39.8,0.0,46.3,2.0,0.2,0.1,0.9,0.3,0,88.0,0.24719101123595508
1083,30.9,28.6,66.7,0.7,1.5,0.2,0.0,0.7,0,153.4,0.3170731707317074
1084,43.9,0.0,59.5,1.0,0.9,0.4,0.0,0.8,1,106.0,0.27027027027027023
1085,38.9,34.0,65.9,1.5,0.2,0.2,0.1,0.4,1,156.8,0.4571428571428572
1086,40.6,0.0,66.7,1.5,0.0,0.2,0.1,0.5,0,33.0,0.25
1087,37.4,31.0,75.2,3.1,6.0,1.9,0.0,2.9,1,640.0,0.3545706371191136
1088,45.0,28.8,76.1,5.7,3.0,1.1,1.5,2.2,1,915.0,0.5198863636363636
1089,43.0,20.3,75.1,2.7,6.5,1.6,0.1,2.9,1,660.0,0.37499999999999994
1090,43.9,41.2,71.3,6.4,2.4,1.7,1.0,2.4,1,792.0,0.4852941176470588
1091,42.5,26.2,55.1,4.3,6.5,1.7,0.2,2.5,0,729.8000000000001,0.2927631578947369
1092,46.5,43.3,63.9,1.7,1.9,0.5,0.2,1.3,1,545.0,0.3493589743589744
1093,50.0,0.0,71.7,10.3,0.9,0.9,0.6,1.2,1,176.4,0.20723684210526316
1094,35.7,35.7,50.7,5.2,0.6,0.4,0.3,0.8,1,151.70000000000002,0.24342105263157898
1095,42.5,35.8,81.8,2.3,2.5,0.9,0.5,1.6,1,485.1,0.33333333333333337
1096,44.9,36.5,78.2,3.5,1.6,1.5,0.4,1.1,0,505.0,0.39147286821705424
1097,45.2,30.0,58.8,6.4,0.7,0.8,0.3,1.4,1,451.2,0.42666666666666664
1098,46.3,40.0,71.3,4.3,0.9,0.6,0.1,1.5,1,409.99999999999994,0.3677130044843049
1099,49.0,25.0,69.7,5.5,1.7,1.2,0.2,1.9,0,307.5,0.4169491525423729
1100,41.1,15.4,70.9,3.8,1.5,0.9,0.3,1.4,1,455.0,0.45959595959595956
1101,53.7,0.0,53.8,3.7,0.8,0.9,0.9,0.9,1,259.7,0.33125
1102,46.8,0.0,67.5,3.0,0.4,0.4,0.3,0.5,1,303.8,0.389937106918239
1103,32.9,16.7,75.0,1.2,1.6,0.5,0.2,1.1,0,172.2,0.2751677852348993
1104,45.0,0.0,56.8,3.4,0.4,0.4,1.1,0.8,1,92.39999999999999,0.22602739726027396
1105,36.1,40.3,82.4,1.8,1.8,0.5,0.0,0.7,1,124.80000000000001,0.36363636363636365
1106,50.0,38.9,71.4,1.9,0.5,0.2,0.1,0.5,1,218.39999999999998,0.40579710144927533
1107,36.7,33.5,64.6,3.3,3.1,1.5,0.3,1.3,0,522.6,0.28888888888888886
1108,36.4,32.7,100.0,0.9,1.5,0.3,0.1,0.9,1,119.0,0.2692307692307692
1109,73.7,0.0,50.0,3.0,0.2,0.4,0.8,0.4,1,132.6,0.4015748031496063
1110,56.5,50.0,79.4,3.1,0.6,0.2,0.5,0.8,1,239.4,0.5121951219512195
1111,40.5,16.7,76.3,1.8,1.3,0.7,0.1,1.2,1,207.0,0.37190082644628103
